title,review_idx,director,actors,content,other
casablanca,98,,,overblown,
casablanca,99,,,eternal,
casablanca,100,,,,favorite
casablanca,101,,,best,
casablanca,102,,,,
casablanca,103,,,tingle|take a leap,
casablanca,104,,,classic,
casablanca,105,,,favorite|more romantic,
casablanca,106,,,,
casablanca,107,,,,
casablanca,108,,,timeless|flat out perfect,
casablanca,109,,,classic,
casablanca,110,,,accidental,
casablanca,111,,,,
casablanca,112,,,careful|happy,
casablanca,113,,,,
casablanca,114,,,brilliant,self-respecting
casablanca,115,,,classic,
casablanca,116,,,greatest,
casablanca,117,,,darkly humorous|melancholy|semi-vulnerable,
casablanca,118,,,heartbreaking|unpredictable,
casablanca,119,,,classic|much-loved|top-ten,
casablanca,120,,,ultimate|good,
casablanca,121,,,nearly flawless|timeless,must-have
casablanca,122,flawlessly directed,subtly played,thoroughly entertaining|lovingly evoking,
casablanca,123,,divine,,
casablanca,124,,,arguably favorite,
casablanca,125,,,warm|hot|cuddly,
casablanca,126,,first-rate,compelling,crisp|clear
casablanca,127,,,never over-familiar|favorite,
casablanca,128,,,,
cat_people,0,,,classic,
cat_people,1,,,classic,
cat_people,2,,,Inventive|restrained|stalking|classic|more interesting,
cat_people,3,,,never explicitly|flat-out obvious,
cat_people,4,,,slow|rich|horrific,
cat_people,5,,,haunted,
cat_people,6,,,fantastic|eerie,
cat_people,7,,,weird|calculated,
cat_people,8,,creditably,,
cat_people,9,,,effective|fantastic|very impressive,
cat_people,10,tightly,,admirably|originality|scarcely pleasant,appreciative
cat_people,11,,,effectively|first-rate|quite spooky|absorbing,
cat_people,12,,,,
cat_people,13,,,precious|valuable,
cat_people,14,,,,
cat_people,15,,,rather substantially|justifiably iconic|admittedly captivating,
cat_people,16,,,slow-moving|depressing|interesting,
cat_people,17,,,odd,
cat_people,18,,,icy|kinda fun,
cat_people,19,,,certainly better,
cat_people,20,,,long|horrifying|terrific,
cat_people,21,,,frightening,
cat_people,22,,potent,rife|subversive|alarming|so creepy|bizarre|strangely poignant|unforgettable,
cat_people,23,,,sufficiently thrilling|creative|classically scary,
cat_people,24,,,,
cat_people,25,,,odd,comfort|strange|not
cat_people,26,,,sexually astute|psychologically astute,
cat_people,27,,,masterpiece|cheap,
cat_people,28,quite ingeniously,,not scariest|truly suspenseful,
cat_people,29,,,,
cat_people,30,,,,
cat_people,31,,,important,
cat_people,32,,,,
cat_people,33,,,finest|timelessly terrifying|absolutely purr-fect,
cat_people,34,,,startling|psychosexual,
cat_people,35,most brilliant,,subtly sexual,
cat_people,36,great,,,
cat_people,37,,,scariest,
cat_people,38,splendidly,,,
cat_people,39,,touching,deceptively simple|understated|scary,
cat_people,40,,,unpleasant|afraid,
cat_people,41,,,sharp|canny,
cat_people,42,,,weird,
cat_people,43,,,Magnificent,
cat_people,44,,,,
cat_people,45,,,not frightening|frightening|eerie|mysterious|hard|unseen,
cat_people,46,,,unreasoning,
cat_people,47,,,thinking,
cat_people,48,,superbly judged,wondrous,
cat_people,49,,,,
cat_people,50,,more freely,,
cat_people,51,,,rich|prudish,
cat_people,52,deft,,standout,
cat_people,53,frightening,,,
cat_people,54,,pssma,Pretensioso|artificial,
cat_people,55,,,Atmospheric|chilling|classic,
cat_people,56,,,Seminal|understated,
cat_people,57,,,High-contrast|frightfest|nervy|well-maintained,
cat_people,58,,,creepiest,
cat_people,59,,,classic|scarier,
cat_people,60,,,classic|haunting,
cat_people,61,,,scary|intelligently,
cat_people,62,,,haunting|subtle|awry|inexplicably nightmarish,
cat_people,63,,,classic|more subtle,
cat_people,0,dark|almost demented,,good|evil,
cat_people,1,,,intoxicating|strange|horrific|never dull,
cat_people,2,,,wildly colorful|sexy|very modern,
cat_people,3,,,muddled|ill conceived|coldly cynical|distasteful enough|most graphic|vicious,
cat_people,4,,,superb,
cat_people,5,,,nice|solid,
cat_people,6,,,unique|engrossing|terrifying|off-beat,
cat_people,7,,,interesting,not prudish|particularly squeamish
cat_people,8,,,,
cat_people,9,most tortured,,decidedly unshackled|most plus fou,
cat_people,10,aggressively,,haunting|so unpleasant,
cat_people,11,baroque,,splayed,
cat_people,12,,,,
cat_people,13,,not believable,irregular|faulty,
cat_people,14,very seriously|greater|exploitation,,,
cat_people,15,,,explicit|graphic|flat,
cat_people,16,genius,,intoxicating|almost dreamlike|memorable|uneven,
cat_people,17,,,,
cat_people,18,,,appropriately strange|moody|sex-saturated|slick,
cat_people,19,,,,barely
cat_people,20,,,curious|always intriguing|erotic|animalistic|gore-drenched,
cat_people,21,,,twisted|sexy|classic,
cat_people,22,,,horribly wrong,
cat_people,23,,,,
cat_people,24,very odd,,classic,
cat_people,25,hammering|deft,,art-porno,
cat_people,26,,essential|endlessly watchable,,
cat_people,27,,,sexy|scary|super cool,
cat_people,28,,,,underrated
cat_people,29,,,good|seriously enough|enough fun|entertaining|fascination|magnificent,
cat_people,30,most underrated,,supremely stylish|sensual|nightmare,
cat_people,31,,,most unusual,
cat_people,32,,,erotic,
cat_people,33,,,Lumbering|titillating,
cat_people,34,,,Abyssmal|literal-minded,
cat_people,35,,,interesting|genuinely electrifying|audacious,
cat_people,36,,,outlandish|shambling,
cat_people,37,,,kinky|interesting,
cat_people,38,,,great|elaborate,
cat_people,39,,,,
cat_people,40,different,,,
cat_people,41,,appropriate,,
cat_people,42,,,very good,
caught,0,,,dark|murky|polished,
caught,1,,,pathological|trapped,
caught,2,precise|deliberately oppressive,,,
caught,3,,,hurried|mesmerizing,
caught,4,,,murky|polished,
caught,5,,,,
caught,6,,,remarkable|unusual,
caught,7,,,brilliantly perceptive,
charade,0,,elegant,tough,
charade,1,,comic|grace|innocence,,
charade,2,,,sparkling,
charade,3,best,,,undeniable
charade,4,,,,
charade,5,,,glossy|weightless|fine,
charade,6,,,quick|quippy|fun,
charade,7,,,welcome,shellshocked
charade,8,,imperishable,mild,
charade,9,,,slightly tangled,
charade,10,,,deep|dark|wild|illogical|too good,
charade,11,,magnetic,sheer joy|happiness|scenic,
charade,12,,,interesting|thrilling|piquant|thoroughly polished,
charade,13,,,absolutely wonderful,
charade,14,,,,
charade,15,,,not seriously,
charade,16,,,successfully,
charade,17,auteur-driven,reliably charismatic,novel,
charade,18,,,,
charade,19,,,,
charade,20,,,glossy|charming|silly|too self-aware,
charade,21,,,enjoyably|flashy|Hitchcockian,
charade,22,distinctly Hitchcockian,,Charming|intelligently,
charade,23,,,confused,
charade,24,,,terrifically entertaining,
charade,25,,natural,sophisticated|suberb,
charade,26,,,smart,
charade,27,smooth,,,
charade,28,typically slick,,ingeniously|mammoth,
charade,29,stylishly elegant,,largely entertaining,
charade,30,,,light-hearted|such gruesome,
charade,31,,electrifying,great,
charade,32,,,appealing|best,
charade,33,,,old-fashioned|irresistable,
charade,34,,,,
charade,35,,,best|sparkling|screwball,
charade,36,,,tumultuous|enduring|favorite,
charade,37,,,cleverer|better,
charade,38,,,classy|surprisingly suspenseful,
charade,39,,,capable|vaguely,
charade,40,,,memorable|bizarre|violent|classic|suspenseful|scary,
charade,41,,,fresh|quick-witted,
charade,42,,,flawless|thoroughly,Too bad
charade,43,,,excellent|classic,
charade,44,,,okay,
diva,0,,,a little contrived|best,
diva,1,,,somewhat alienating,mesmerised
diva,2,,,,
diva,3,fanciful,,incongruously beautiful|Delightfully original,
diva,4,,,,
diva,5,,,hasn't dated|sublimely entertaining,
diva,6,,,noticeably missing,
diva,7,,,,
diva,8,,,inspired,
diva,9,colorful|rhythmic,,,
diva,10,,,instant,
diva,11,,,enthusiastic|beautiful,
diva,12,,,topsy-turvy|sheer|exuberant|sexy,
diva,13,,,high,
diva,14,,,glittering|genuine|cool|intricate|effortless|individual|eccentric|playful,
diva,15,bold|worth,,,
diva,16,,,true 'wow',
diva,17,,,sexy|a little sexist,
diva,18,,,,
diva,19,,,quite funny,
diva,20,,,fascinating,
diva,21,,,,
diva,22,ultra-stylish,,light-headed|fleet-footed|fun|hip|more quaint|cool,
diva,23,stunning|stylish,,,
diva,24,witty,,,
diva,25,,,most exciting|rare|generic|personal|arty|commercial|exquisitely shot,
diva,26,,spot-on,terrific|beautifully,
diva,27,,,,
diva,28,talented|nervy,,,
diva,29,,,,
diva,30,,,classic|sweet|upbeat|intellectual,
diva,31,,,supremely gorgeous|supremely shallow,
diva,32,,,endlessly-inventive|blessed|amusing|stirring|unorthodox|sumptuous|classic|very best,
diva,33,,,classic,key
diva,34,,,impossible,
diva,35,,,novel|bizarre|breathtaking|tension-filled|superior,
diva,36,,,more smoothly|best,
diva,37,,,blunted|gamboling,über-groovy
diva,38,,,memorable|sheer fun|sly,
diva,39,,,Intelligent|gripping|slick,
diva,40,,,beautifully layered|much more,
diva,41,,,fabulous,
diva,42,audacious|wild|unpredictable,,,
diva,43,,,chic-looking,
diva,44,,,witty|playful|intelligent|enjoyable|influential,
diva,45,,fine,more exotic|fantastic|enjoyable,average
east_of_eden,0,,powerful,,
east_of_eden,1,,troubling|intricate|ripe|disaffected|controversial|beloved,,iconic
east_of_eden,2,too willful|conscious,,lyrical|elevated|powerful,much more sensitive
east_of_eden,3,,,,
east_of_eden,4,,,smart|engaging|emotional,
east_of_eden,5,flagrant|worst,,,
east_of_eden,6,,,classic|mature,
east_of_eden,7,,uninhibited|conventional,,
east_of_eden,8,,,eye-filling|padded,
east_of_eden,9,,,very strange|mixed-up,
east_of_eden,10,,,rich|good|interesting,
east_of_eden,11,,bad|stiff-necked,,
east_of_eden,12,,,,
east_of_eden,13,,sainted,,
east_of_eden,14,,completely modern|contemporary,,
east_of_eden,15,,,Fine,
east_of_eden,16,bad,,best,
east_of_eden,17,,,painful|more palatable,
east_of_eden,18,,finest,,
east_of_eden,19,,great,atmospheric|sure,
east_of_eden,20,,,,better
east_of_eden,21,richest,significant|best,,
east_of_eden,22,,,not well,
east_of_eden,23,,,unregenerate|semi-nihilistic,
east_of_eden,24,,,,
east_of_eden,25,,resonant,,
east_of_eden,26,,legend,,
east_of_eden,27,,searing|gargantuan,,
east_of_eden,28,,unforgettable,exciting,
east_of_eden,29,,,imposing|very cold,
east_of_eden,30,,main,very good,
east_of_eden,31,,,updated,
escape_from_new_york,0,,immortalizing,time-tested,
escape_from_new_york,1,,perfectly,iconic|coolest|unique|good|scarily relevant,
escape_from_new_york,2,,,perfectly realized,
escape_from_new_york,3,,,surreal|existential,much better|jaded
escape_from_new_york,4,,,irresistible|iconic,most popular
escape_from_new_york,5,,,unique,
escape_from_new_york,6,,,deeply cynical,
escape_from_new_york,7,damn-near-unmatched|stupendous,,,
escape_from_new_york,8,,,substandard|epic|too good,
escape_from_new_york,9,,,,
escape_from_new_york,10,sluggishly|odd,,,
escape_from_new_york,11,nihilist,,,
escape_from_new_york,12,,,killer|iconic|legendary,
escape_from_new_york,13,,,bright|progressive|hyperbolic,
escape_from_new_york,14,,,,
escape_from_new_york,15,,,broad,
escape_from_new_york,16,,effective,intriguing|expertly,
escape_from_new_york,17,not best,,most fun|irresistible,
escape_from_new_york,18,,,nasty,
escape_from_new_york,19,,,,first order
escape_from_new_york,20,,,well|entertaining|pleasantly cynical|so bleak,
escape_from_new_york,21,,,epic,
escape_from_new_york,22,hardly unusual,,,
escape_from_new_york,23,,,best|invisible,
escape_from_new_york,24,,,proudly|crusty,
escape_from_new_york,25,,,nearly unlit|rarely louder,
escape_from_new_york,26,,,surprisingly measured|frantic,
escape_from_new_york,27,,,extremely dark|too intense,
escape_from_new_york,28,,,enthralling|inadvertently cheesy|intriguing,
escape_from_new_york,29,,,ghost|corrupt|thinly disguised|anti-establishment,
escape_from_new_york,30,,,violated|terrible|patchy|silly|obvious|distracting,
escape_from_new_york,31,,,overstated,
escape_from_new_york,32,near-visionary,,heavy|playful,almost forgotten
escape_from_new_york,33,,,rare,
escape_from_new_york,34,,,solidly satisfying,
escape_from_new_york,35,,,interessante|medocre|pouco imaginativo|frouxas|amadora,
escape_from_new_york,36,,,most iconic|effective|highest,
escape_from_new_york,37,,,horseshit,
escape_from_new_york,38,,,toughly|very tall|best|escapist,
escape_from_new_york,39,,,Vicious|comic|bizarre|grandly entertaining,
escape_from_new_york,40,,,too much,
escape_from_new_york,41,,,swiftly|taut,
escape_from_new_york,42,oppressive,,,
escape_from_new_york,43,,,not best|awfully close,
escape_from_new_york,44,,,,not sure
escape_from_new_york,45,imaginatively,,high concept|cult classic,
escape_from_new_york,46,,,great,
escape_from_new_york,47,,gruff|snide,,
escape_from_new_york,48,,most unforgettable,,
escape_from_new_york,49,,,remarkably well,
escape_from_new_york,50,,,grimy,
escape_from_new_york,51,,grizzled|best,gloriously cheesy|fun,
escape_from_new_york,52,,,a lot better,fond|not ruining
escape_from_new_york,53,,,superb|nostalgic|bleak,
escape_from_new_york,54,,,vague,
escape_from_new_york,55,,,Cult classic,
escape_from_new_york,56,,,quite realistic|rather enjoyable,
falling_in_love_again,0,,,limited,
father_of_the_bride,0,,,extraordinarily eccentric,
father_of_the_bride,1,,good|beautiful|efficient,,
father_of_the_bride,2,,his finest,gently|unavoidable|most enduring|celebrated,so exceptional
father_of_the_bride,3,,star-studded,old-fashioned,
father_of_the_bride,4,,,ostensibly lighthearted|Kafkaesque|bleakest|bleak,
father_of_the_bride,5,,wonderful,popular,
father_of_the_bride,6,,,,critical
father_of_the_bride,7,,,nightmarish,
father_of_the_bride,8,,,thoroughly enchanting,
father_of_the_bride,9,,,,
father_of_the_bride,10,,,honey,
father_of_the_bride,11,,,middle-brow,
father_of_the_bride,12,,,endless,
father_of_the_bride,13,,,great,
father_of_the_bride,14,,,comedy|travails|joys|harrassed|expensive,
fire_down_below,0,,inept|wooden|unintentionally farcical,,
fire_down_below,1,,,right|turgid|perfunctory,
flipper,0,,,entertaining|educational,
flipper,1,,,Good,
flipper,2,,,sunny,endless|frantic
glory,0,,,worthy,
glory,1,,,indisputable,
glory,2,,,moving|evocative,
glory,3,,best|exceptionally good,tense,
glory,4,,,,
glory,5,,,rare,
glory,6,,,sad|gallant|first-rate,
glory,7,,,climactic|best,
glory,8,,,rousing|haunting,fantastic
glory,9,masterwork,questionable|relatively lightweight,throttling|inspirational,
glory,10,,,spectacular|striking,
glory,11,,,graphically brutal|lyrical|hell|heaven,
glory,12,,,most memorable|quieter|more elusive,
glory,13,,,excellent,
glory,14,,,exceptionally well-rendered|emotive,
glory,15,,,awesome|bravely|necessary,
glory,16,,,great|greatest,
glory,17,,,unsung|high caliber,
glory,18,,,stirring|long overdue,
glory,19,,fantastic,best,
glory,20,,,pretty watchable|always interesting|well photographed,
glory,21,,,best,
glory,22,,,emotional,
glory,23,,,fabulous,
glory,24,,,fascinating,
glory,25,,,good|moving|complicated,
glory,26,,,fine,
glory,27,,,best,
glory,28,,a tad miscast,,
glory,29,,wonderful,touching|worthy,
glory,30,,,absolutely phenomenal,
glory,31,,,formulaic|great,
glory,32,,,,too much slack
glory,33,,catastrophically miscast,,
glory,34,,,greatest,
glory,35,,,finest|finest,
glory,36,,well-acted,engrossing,
glory,37,,,hard,
glory,38,,,strong|valuable,
glory,39,,,big|powerful|intimate,
glory,40,,,best,
hamlet,0,,,captivating|epic|honest,
hamlet,1,,,close,
hamlet,2,,,,most distinguished
hamlet,3,,,action-filled|great,
hamlet,4,,superlative,most tense,
hamlet,5,,,splendid,
hamlet,6,,,most exciting|most alive,
hamlet,7,,,stern|superb,
hamlet,8,,,striking,
hamlet,9,,,,
hamlet,10,,,classic,
hamlet,11,,,peerless|wild|dark|great,
hamlet,12,,equal,perfect,
hamlet,13,,more energy|more voice|more virility|more understanding,,
hamlet,14,,,,
hamlet,15,,,,
hamlet,16,,,most impressive,
hamlet,17,,brooding|indecisive|funny|mincing|better,,
hamlet,18,,,,
hamlet,19,,,astonishing,
hamlet,20,,,,
hamlet,21,,,solid,not deserving
hamlet,22,masterful,,,
hamlet,23,personalised,,classic|highly atmospheric|intriguing,
hamlet,24,,,,
hamlet,25,,,frustrating,
hamlet,26,,,best,
hamlet,27,,,best,
hamlet,28,,,magnificently suited,
hamlet,29,,,,
hamlet,30,,,excessively flashy|wrongheaded,
hamlet,31,,great,terrific|somewhat tedious,
hamlet,32,,,hauntingly|massive|gloomy,
hamlet,33,,,valuable|classic,
hamlet,34,,,most psychological,
hamlet,35,,mesmerising,best ever|best ever,
hamlet,36,,,best,
hamlet,37,,,,
hamlet,38,,,beautiful|haunting|powerful|ultimately tragic,
hamlet,39,,,,perfection|irrefutable
hamlet,40,bold|well-paced,,,
hamlet,41,indelible,,,best
hamlet,42,inspired,,,
heat,0,,,tough|engrossing|lethargic,
heat,1,,empathetic|tired|sad|very lethal|tough,off-beat|aged well,
heat,2,,,too excited|tepidly|handily stocked|murderous,
heat,3,,,promising|violent,
hercules,0,,,slopped,
hercules,1,,,Ab-solutely goofball|Great,
hercules,2,,,epic,guilty
hercules,3,,,Cheesily|entertaining,
hercules,0,,,still-born,
hercules,1,,,baser,No good
hercules,2,,,,worse
hercules,3,,,shockingly incompetent,
hercules,4,,,poorly,
hercules,5,,,silly|tacky,
hercules,6,,,really bad,
laura,0,,,tragic|unforgettable,
laura,1,,,,
laura,2,,,haunting|sharp|positively top-notch,
laura,3,,,not attractive,
laura,4,,,masterly|undisputed,
laura,5,,,,
laura,6,,,smartest|enticingly savage|dangerous,
laura,7,,,sleekest|silkiest,
laura,8,,,feverish|deadpan,
laura,9,,,ideal,
laura,10,,,richer|deeper|more ambiguous,
laura,11,,,darker|as good|better,
laura,12,,savoured,stinging|haunting,
laura,13,,,gripping,
laura,14,,,thrilling|absorbing|original|beautifully|pure escapist,
laura,15,greatest,,great,
laura,16,,,absurd,OK
laura,17,,,dirtier|perversely grateful,
laura,18,,,interesting,
laura,19,,,expertly paced|gripping,
laura,20,sombria,,medocre|importante,
laura,21,,,great,
laura,22,,,classic|seductive,
laura,23,,,hypnotic|deathlessly interpretable,
laura,24,,appealing|convincing|weak-willed,,
laura,25,,,camp classic,
laura,26,,,Classic|great,
laura,27,,,classic|perfectly,
laura,28,,deliciously nasty,best,worth
laura,29,so beautifully,,kooky|delicately|accurately,
laura,30,,,doesn't adequately,
laura,31,,,,slightly overrated
laura,32,,,genuine classic,
laura,33,,,good|isn't clever,
laura,34,,,masterfully complex|campy|all-consuming,
laura,35,,,great,no fun
laura,36,,delight|never lovelier,classic|unforgettable,
laura,37,,,classic,Unfortunately
laura,38,,,classic,
laura,39,,,more seductive|creepier,
laura,40,,,top-drawer,
laura,41,,,classic,notable
laura,42,,afraid,B-grade|redeemed,
laura,43,,,,
laura,44,deft,near-perfect,elegant,
laura,45,,,most stylish|elegant|moody|witty,
laura,46,,,elegant|campy,
little_lord_fauntleroy,0,,,idealistic|dangerously cloying,best
little_lord_fauntleroy,1,,,classic|handsomely,
little_lord_fauntleroy,2,,,charming,
little_lord_fauntleroy,3,,,excellent|contrived|bearable,
little_lord_fauntleroy,4,,great,entertaining|dated,
little_lord_fauntleroy,0,,,good|excellent,
little_women,0,,,improved|superbly beautiful|rich|somewhat saccharine,
little_women,1,,,no proper|limited|meek|extremely sentimental,
little_women,2,,,tenderest|most charming,
little_women,3,rare,,,
little_women,4,,,translucent,
little_women,5,,,,
little_women,6,,,intelligent|grown up,
little_women,7,,extraordinary|sensitive,best|classic,
little_women,8,rich,subversive,,
little_women,9,,Star-graced,classic,
little_women,10,,,,
little_women,11,,,gentle|smoothly|forced,
little_women,12,crisp,,solid,
little_women,13,,,twee|frictionless|romantic|scant,
little_women,14,,,better|forgiven,
little_women,15,,,best-made,
little_women,0,,,handsome|carefully,perennial|favorite
little_women,1,,,horrifically cheesy,
little_women,2,,,tender|frank|unashamed|effective|not too thick,
little_women,3,,,much too briskly,
m,0,,,most chilling,
m,1,expert,exceptional,packed|nail-biting|prime|must-see|classic,
m,2,brilliantly|inspired,great|inspired,,so good
m,3,,,deeply unpleasant,
m,4,,strong,,
m,5,,,horrible|convincing|breath-taking|ominous,
m,6,,,,
m,7,,,more innovative,
m,8,,Flawless,beautifully|terrific,
m,9,,,open-mouthed,
m,10,greatest,,afraid|properly afraid|most disturbing,
m,11,,,beautifully balanced|well worth,
m,12,,,rare|nail-biting|startling|inhuman,
m,13,,,so complete,hard
m,14,,,gripping,
m,15,razor-sharp,,,
m,16,,,,
m,17,,,,
m,18,,,haunting,
m,19,,,gripping|effective,
m,20,,,must-see,moderately ambitious
m,21,,,sick|real|canted|fanciful,
m,22,acute,,relatively simple|perfect|pure,
m,23,,,,
m,24,,,memorable,
m,25,bold,,ugly,
m,26,,,,
m,27,,,fascinating,
m,28,,finest,truly significant,
m,29,detached|modified,entirely innocent|absolutely evil,complex|deftly handled,
m,30,fine,,extraordinary|good|impressive|strong,
m,31,,,Remarkable|in fear,
m,32,,,subversive,
m,33,,,beautifully|carefully constructed,
m,34,,,most dynamic,
m,35,,knockout,creepy|masterful|indelible,
m,36,ahead,,,
m,37,,,rather cold,
m,38,greatest,,greatest,
m,39,,,important,rightly
m,40,most impressive,,,
m,41,,,more unsettling|dangerously close,
m,42,,,astonishing|unsurpassed|grand,
m,43,,,great|not bogged down|pretentious|almost unwatchable,
m,44,greatest,,unnerving|deranged|dingy|shadowy|riveting,
m,45,many greats,,,
m,46,,fearful|protective,more effectively,
m,47,,desperate|finest,,
m,48,,,evil,
m,49,,recognized|deservedly,minimal,
m,50,stunning,,impeccable,
mirage,0,inspired|subtle,,pleasantly entertaining|excellent,
mirage,1,,,admirably dense,
mirage,2,,,,
mirage,3,,,well-executed|suspenseful,
nobody's_fool,0,,,pleasant|inoffensive|crawls|expectedly happy,
nobody's_fool,1,,,insufferably quaint,
nobody's_fool,2,,,good|not convincing,
notorious,0,,,bombarded,
notorious,1,,heavy|smaller,emotional,
notorious,2,,,,
notorious,3,,,nail-biting|uncountable,
notorious,4,,sharp|vicious,,
notorious,5,,,most incandescent,
notorious,6,,perfectly,bleakly humorous|unbearably tense,
notorious,7,Hitchcockian,,big,
notorious,8,emotionally nuanced|most adult,,vital,
notorious,9,,,completely hypnotic|twisting|lethal,
notorious,10,master,,textbook,
notorious,11,,,brilliant,
notorious,12,,,hokum|superior,best
notorious,13,muddiest,,greatest,
notorious,14,,,wholeheartedly effective|affecting,far too harsh|equally difficult
notorious,15,,,virtuoso|justly famous|subtle|detailed|infinitely perverse,
notorious,16,,,not complex|not audacious|hard to beat|pure|polished,
notorious,17,,,tough|dark|finest,
notorious,18,,,,intimidating
notorious,19,skill,excellent,suspenseful|force,
notorious,20,,,Romantic|classic,
notorious,21,,,,
notorious,22,masterpiece,exquisite,richly dense,
notorious,23,,,nearly flawless|never equaled,
notorious,24,,,dizzying|expressive|unique,
notorious,25,,exotic|spicy|prim|proper,classic|terrific|shameless,
notorious,26,,,fascinating|must-see,
notorious,27,best,,,
notorious,28,,,Stunning|smooth,
notorious,29,,,badly dated,
notorious,30,best,,Shimmering|stealthy,
notorious,31,,,,
notorious,32,,,too slow|compelling,
notorious,33,,,continually,
notorious,34,openly sensual,,,
notorious,35,best|strongest,,,
notorious,36,best,,,
notorious,37,,,top-rate,
notorious,38,,,Gorgeously|luminous|extremely suspenseful,
notorious,39,,,brilliant|deep|existential|simple,
notorious,40,virtuoso,,,
notorious,41,,,smash,fine|experienced
notorious,42,,,little|plenty,
notorious,43,most elegant|fullest,,,
notorious,44,,,classic,
of_human_bondage,0,,,,bombed
of_human_bondage,1,,unapologetic,interesting,
of_human_bondage,2,,,Excellent,fine
of_human_bondage,3,,great|daring|fierce,,
of_human_bondage,4,,,strictly so-so,invaluable
of_human_bondage,5,,grand|dramatic,best,scandalously
of_human_bondage,6,,,dated|compelling,
of_human_bondage,7,,,dully,
of_human_bondage,8,,,tragic|destructive|compulsive|coarse,
of_human_bondage,0,,,popular|more truthful|realistic|sordid,
of_human_bondage,1,,,,OK
pinocchio,0,,,,
pollyanna,0,,,astonishingly pleasant,
pollyanna,1,,tremendous,,
pollyanna,2,,,finest,
pollyanna,3,uncertain,,,
pollyanna,4,,,heartwarming|typical,
pollyanna,5,,best,best,
pollyanna,6,,,so saccharine|difficult,
raw_deal,0,,watchable,,
raw_deal,1,,,throwaway,worse
raw_deal,2,,,must-watch,
raw_deal,3,,,frivolous,
raw_deal,4,,,very seriously,
raw_deal,5,,,Must-see,
raw_deal,6,,,so bad|painful,
raw_deal,7,,,typical,
raw_deal,8,,,so simple|most amazing|so confusing,
rear_window,0,,,dry|best|interesting,
rear_window,1,best,,greatest,
rear_window,2,most immaculate,,,
rear_window,3,,,satisfying,most elegant
rear_window,4,,,straightforward|mysterious|more complex,
rear_window,5,quintessential,,more daring|thrilling|ultimately better|unique|deep,
rear_window,6,not ambitious|successful,,new|compelling,
rear_window,7,improved,,pure|sincere|warm,
rear_window,8,,passionate|easy,great,
rear_window,9,,,taut|exact|well-patterned|bang on,
rear_window,10,,,chilling|never dull,
rear_window,11,most spare|sophisticated|sinisterly clever,,more personal|more bizarre|more thrilling,
rear_window,12,most innovative,,densely allegorical,
rear_window,13,best,,hugely entertaining|romantic|witty,
rear_window,14,better,,invasive,
rear_window,15,master's,,well,
rear_window,16,,,electrically charged|full-bodied|adult,
rear_window,17,,,most unusual|most absorbing|best,
rear_window,18,,best|excellent,,
rear_window,19,,,hair-raising,
rear_window,20,best,,thrilling|original|tricky,
rear_window,21,,effortless|excellent|great,,
rear_window,22,,excellent,adult|exceptionally entertaining,
rear_window,23,ingenious,aggressive|warmly,,
rear_window,24,,magnificent,constantly mounting|brittle|witty,
rear_window,25,,,no disillusioning|intimately,
rear_window,26,,perfect,superior,
rear_window,27,,curious,,
rear_window,28,,,new|excited|not sure,
rear_window,29,skilled|sly,,,
rear_window,30,,,neat|crisply|good|grisly,
rear_window,31,,,nail-gnawing|sweaty,
rear_window,32,,best,too slick|continuously fascinating,
rear_window,33,very best|offbeat|timely,,terrifying|sinister,
rear_window,34,,,first-class,
rear_window,35,,,skilful|daring,
rear_window,36,great,,no simple,
rear_window,37,extremely absorbed|plenty,,,
rear_window,38,,,quite colorful|intriguing,pretty good|dull
rear_window,39,,,highly entertaining|clever|delightful,
rear_window,40,,,good|exciting,
rear_window,41,distinguished,,big|alive|masterly,
rear_window,42,,,masterpiece,
rear_window,43,,excellent,straightforward|highly cinematic|dry|flawless|unsurpassable,
rear_window,44,,,guilty|criminal,
rear_window,45,,,best|virtually unchallenged,
rear_window,46,finest,,most popular,
rear_window,47,,,bright|amusing,glad
rear_window,48,terrific,,so delicious,
rear_window,49,prime,,creeping|cumulative|spine-tingling,
rear_window,50,exciting|so entertaining,,unabashed,
rear_window,51,,,hard,
rear_window,52,,,cautionary|not correct|responsible,
rear_window,53,,,extraordinary,
rear_window,54,,,intricate|spine-chilling,
rear_window,55,,,riveting,
rear_window,56,,,singular,
rear_window,57,,,,
rear_window,58,,,incisive|best,
rear_window,59,,,,
rear_window,60,tense|exciting,,boorish|fascinating,
rear_window,61,,impeccable,appealing|thrilling|too long,
rear_window,62,,,extraordinary|never equalled,
rear_window,63,best,,funny|earthy,
rear_window,64,,subtle,,
rear_window,65,,,wry|seemingly talky|very acute,
rear_window,66,,,pointed|perceptive|tense,
rear_window,67,inspired,,titillated|horrified|purged,
rear_window,68,,increasingly obsessed,considerable,
rear_window,69,masterpiece,,,
rear_window,70,,,brilliant|obsessive,
rear_window,71,,,perfect,
rear_window,72,,,taut|jaunty,
rear_window,73,most entertaining,,,
rear_window,74,,,best|wisest,
rear_window,75,,,memorable|downright essential,
rear_window,76,,,essential|unmissable,
rear_window,77,,,classic,
rear_window,78,,,,
rear_window,79,,,enduring|delicious|dead,
rear_window,80,,,,
rear_window,81,,,darkest,
rear_window,82,,,,
rear_window,83,,,clammy,
rear_window,84,lesser,,self-conscious|tightly wound|flawless,
rear_window,85,,,,
rear_window,86,,,never surpassed|never repeated,
rear_window,87,,,great,
rear_window,88,,,stellar,
