title,review_idx,director,actors,content,other,director_score,actors_score,content_score,other_score
batman,22,,,dark|neurotic|highly stylized|highly claustrophobic|audacious|appealing,,,,-2.6666666666666665,
batman,23,,credible|downright manic,,,,5.25,,
batman,24,,,interesting|Fitfully|fun|not much,,,,-1.4666666666666668,
batman,25,,,,diminished,,,,-5.0
batman,26,minor,,formative,,-2.0,,,
batman,27,wasted,dazzling,,,-4.0,4.0,,
batman,28,,,stylish|violent|often dull,,,,-0.5,
batman,29,,,dark|refreshing|highly entertaining,beloved|camp,,,1.5333333333333332,0.0
batman,30,primitive,,rich,,-2.0,,4.0,
batman,31,,,totally stale,,,,-6.4,
batman,32,,bravura,arresting|undernourished|bland|diabolical,,,3.0,-3.733333333333333,
batman,33,halfhearted,,underdeveloped,,-5.0,,-2.4,
batman,34,,,pretentious,,,,-4.0,
batman,35,effectively,,nightmarish,,4.0,,-4.0,
batman,36,,,rather sick|black|sordid,,,,-1.2,
batman,37,,,little,,,,,
batman,38,,,dark|demented,,,,-3.7,
batman,39,,,impressive,,,,-2.4000000000000004,
batman,40,,,,,,,,
batman,41,,,,,,,,
batman,42,,,cynical,,,,-3.0,
batman,43,,good|definitive,striking,,,3.0,4.0,
batman,44,,so sympathetic,homicidal,,,5.2,,
batman,45,,,wrong,,,,-6.0,
batman,46,,great,Uneven,,,5.0,-6.0,
batman,47,,,hugely influential|literally towering|mordant,,,,0.5,
batman,48,,,more than solid,,,,,
batman,49,,offkey,dark,,,,-5.0,
batman,50,,,Good|reeks|dark|fun,,,,-0.75,
batman,51,,wimp,mindlessly,,,-5.0,,
batman,52,,,gloomy|not particularly entertaining,,,,-5.08,
batman,53,,,Overly dark|broody|campy,,,,-3.0,
batman,54,genius,,,,4.0,,,
batman,55,,,langourously paced|compelling,,,,4.0,
batman,56,,,wrong|decent|low-intelligence,fine,,,-3.4,3.0
batman,57,,,,not better,,,,-4.0
batman,58,,,plain fun,,,,,
batman,59,brilliant,,dark|ominous,,5.0,,-5.5,
batman,60,,,,worth,,,,5.0
batman,61,,,exhilarating|not nearly enough|demented,rabid,,,1.3,-6.0
batman,62,,,,,,,,
batman,63,,,,,,,,
batman,64,,,dark|haunting|poetic,,,,-2.3333333333333335,
batman,65,,,great-looking,,,,,
batman,66,unwary,,,,-6.0,,,
beauty_and_the_beast,0,,,familiar|typical|magic|wonder,,,,4.0,
beauty_and_the_beast,1,,,mesmerizing|highest,,,,2.5,
beauty_and_the_beast,2,,,most beautiful|brooding,,,,-4.0,
beauty_and_the_beast,3,,,enduring|enchanting|charming,,,,4.333333333333333,
beauty_and_the_beast,4,,,easily|bizarre|extravagant,,,,1.3333333333333333,
beauty_and_the_beast,5,,,mesmerising|eerie|dreamlike|more effective|more real,,,,-4.0,
beauty_and_the_beast,6,,,,,,,,
beauty_and_the_beast,7,,,profound,,,,4.0,
beauty_and_the_beast,8,,,more exquisite|dreamy,,,,1.0,
beauty_and_the_beast,9,,,zippy|rapidly outdated|tactile,,,,0.5,
beauty_and_the_beast,10,,,,,,,,
beauty_and_the_beast,11,,,so masterfully,,,,5.2,
beauty_and_the_beast,12,,,amazingly peaceful|surrealist|haunting,,,,0.0,
beauty_and_the_beast,13,,,so enchanting|most magical,,,,6.5,
beauty_and_the_beast,14,,,ultimate,,,,2.0,
beauty_and_the_beast,15,,,dangerously addictive,,,,,
beauty_and_the_beast,16,miraculously,,,,4.0,,,
beauty_and_the_beast,17,rapt,,tangible,,5.0,,4.0,
beauty_and_the_beast,18,,,magical|exquisite|audacious,,,,2.1333333333333333,
beauty_and_the_beast,19,most brilliant,,timeless,,,,4.0,
beauty_and_the_beast,20,,,Brilliant,,,,5.0,
beauty_and_the_beast,21,,,sublime|sumptuous,,,,4.5,
beauty_and_the_beast,22,,,beautiful|influential,,,,-3.2,
beauty_and_the_beast,23,,,unduly slow|repetitious,,,,-2.0,
beauty_and_the_beast,24,,,diluted|special|beautiful,,,,1.0,
beauty_and_the_beast,25,,,lovely,,,,,
beauty_and_the_beast,26,,,,,,,,
beauty_and_the_beast,27,,,magical,,,,4.0,
beauty_and_the_beast,28,,,,,,,,
beauty_and_the_beast,29,,,childish,,,,-5.0,
beauty_and_the_beast,30,,,,,,,,
beauty_and_the_beast,31,,,wonderfully evocative|simmering|seething,,,,1.5999999999999999,
beauty_and_the_beast,32,elegant,,rich|vivid,,4.0,,4.0,
beauty_and_the_beast,33,,,sensuously fascinating|fanciful,,,,4.0,
beauty_and_the_beast,34,,,invaluable,,,,,
beauty_and_the_beast,35,,,best,,,,4.0,
beauty_and_the_beast,36,,,revered|dreamlike,,,,1.0,
beauty_and_the_beast,37,,,,,,,,
beauty_and_the_beast,38,,,Amazing|enchanting,,,,0.5,
beauty_and_the_beast,39,poetic,,matter-of-fact|otherworldly|uncomplicated|wondrous,,4.0,,4.0,
beauty_and_the_beast,40,best,perfect,,,4.0,4.0,,
beauty_and_the_beast,41,,,not firm,,,,-0.8,
beauty_and_the_beast,42,,,,not sure,,,,-1.6
beauty_and_the_beast,43,daring,,,difficult|old,5.0,,,-4.5
beauty_and_the_beast,44,,,classic,,,,1.0,
beauty_and_the_beast,45,,,magical|more impassioned|bewitching,,,,4.0,
beauty_and_the_beast,46,,,enduringly magical,,,,,
beauty_and_the_beast,47,,,greatest|Pure,,,,4.5,
beauty_and_the_beast,48,,,,,,,,
beauty_and_the_beast,49,,,magnificent,,,,5.0,
beauty_and_the_beast,50,,,Lushly|deliciously frightful|surreal|delicate,,,,-1.9,
beauty_and_the_beast,51,,,deep|dark|horrible|wonderful,,,,-2.05,
beauty_and_the_beast,52,,,magic,overproduced,,,4.0,-2.0
beauty_and_the_beast,53,,,forever,,,,1.0,
beauty_and_the_beast,54,,,improbable|classic,,,,-1.9,
beauty_and_the_beast,55,,,enchanting,,,,5.0,
beauty_and_the_beast,56,frighteningly beautiful,,classic|potent,too many|sweet,,,2.5,3.0
beauty_and_the_beast,57,,,most magical,,,,,
black_beauty,0,,,pleasant|classic,,,,2.0,
black_beauty,1,,,faithful,,,,4.0,
bliss,0,,,unmitigated,,,,-2.4,
bliss,1,,,droll|dry|mordantly amusing|impossible,,,,-1.5333333333333332,
bliss,2,,,viciously funny|scathing|damning|inescapable|most tender|moving,,,,-5.333333333333333,
bliss,3,,,stunning,,,,4.0,
brazil,0,,,sharp|outrageous,,,,4.0,
brazil,1,,,suppressed|dreamy|unreachable,,,,-3.3333333333333335,
brazil,2,,,strongest|too distracting,,,,0.40000000000000036,
brazil,3,,,uproarious|greatest,,,,4.5,
brazil,4,,,stoned|slapstick|nightmare,,,,-3.6666666666666665,
brazil,5,,,Inventive|prophetic,,,,0.3999999999999999,
brazil,6,,,energetically quirky|outrageously enjoyable,,,,,
brazil,7,,,bizarre|comic,,,,1.5,
brazil,8,,,darkly funny|truly visionary,,,,5.2,
brazil,9,wildly vivid,,darkly humorous|narratively flawed|excessive|intermittently witty,,6.4,,-5.0,
brazil,10,,,stinging|Strangelovian|Orwellian,,,,-4.0,
brazil,11,,,breathtakingly imaginative,,,,-14.0,
brazil,12,,,chillingly hilarious,,,,,
brazil,13,ferociously creative,,wild|swarming|unfettered,,,,0.9333333333333332,
brazil,14,,,bleak,,,,-4.0,
brazil,15,visionary|bright|enormous|cynical,,career-topping|surreal,,2.25,,-3.0,
brazil,16,,,memorable|distinctive,,,,0.3999999999999999,
brazil,17,,,Brilliant,,,,5.0,
brazil,18,,,bleak|ridiculous|troubled,,,,-3.6666666666666665,
brazil,19,,,masterly|best,,,,4.0,
brazil,20,,,modern classic,,,,,
brazil,21,,,intelligent|thought provoking|visually stunning,,,,-3.2,
brazil,22,,,dense|complex|nightmarish|thought-provoking|ultimately shattering,,,,-2.85,
brazil,23,,,imaginitive|haunting,,,,-6.0,
brazil,24,,,superb|serious|solemn,,,,2.6666666666666665,
brazil,25,,,rare|decidedly anti-commercial,notoriously plagued,,,4.0,
brazil,26,true,,most original|brilliant,,1.0,,5.0,
brazil,27,,,,,,,,
brazil,28,,,despairing,,,,-4.8,
brazil,29,,,greatest,,,,5.0,
brazil,30,,,most brilliant,,,,,
brazil,31,,,most clever,,,,,
brazil,32,,,entertaining|chaotic|nasty,,,,-0.6666666666666666,
brazil,33,,,very hard|not sure,,,,-2.3,
brazil,34,,,glimmering|fractured,,,,-5.0,
brazil,35,,,,,,,,
brazil,36,exhausting|exasperating,,exhilarating|madding,,-4.5,,4.5,
brazil,37,,,good|bad,,,,-0.5,
brazil,38,,,,,,,,
brazil,39,coherent,,naive,,4.0,,-2.0,
broken_arrow,0,,,significant,,,,2.0,
broken_arrow,1,,,massively influential,,,,6.0,
broken_arrow,2,,,appealing|sentimental,,,,-0.2999999999999998,
broken_arrow,3,,,commendable,,,,3.0,
broken_arrow,4,,,exciting|reasonable,,,,1.0,
broken_arrow,5,,,liberal,,,,4.0,
broken_arrow,6,so well directed,,quieter|more thoughtful|so well shot,,,,2.0,
butch_cassidy_and_the_sundance_kid,0,,,classic|relentlessly|top-notch,,,,2.0,
butch_cassidy_and_the_sundance_kid,1,,,not well,,,,-2.4000000000000004,
butch_cassidy_and_the_sundance_kid,2,,,perfectly harmless|quite entertaining,,,,5.8,
butch_cassidy_and_the_sundance_kid,3,,,,,,,,
butch_cassidy_and_the_sundance_kid,4,,,more engaged,disappointed,,,,-4.8
butch_cassidy_and_the_sundance_kid,5,,,most unusual|quirky|eccentric,,,,5.0,
butch_cassidy_and_the_sundance_kid,6,,,most entertaining,,,,,
butch_cassidy_and_the_sundance_kid,7,,,raffish|good humored|lovable,,,,-1.0,
butch_cassidy_and_the_sundance_kid,8,,,hilarious|surprising|dark|damn good,,,,0.0,
butch_cassidy_and_the_sundance_kid,9,,,amiable|ingenious,curmudgeonly,,,-3.2,
butch_cassidy_and_the_sundance_kid,10,,,great,exceptionally popular|profitable,,,5.0,6.75
butch_cassidy_and_the_sundance_kid,11,,,,,,,,
butch_cassidy_and_the_sundance_kid,12,,,Funny|poignant,,,,-0.5,
butch_cassidy_and_the_sundance_kid,13,,roguish|magical,,,,4.0,,
butch_cassidy_and_the_sundance_kid,14,,,greatest|pure,,,,4.5,
butch_cassidy_and_the_sundance_kid,15,,,marred,,,,4.0,
butch_cassidy_and_the_sundance_kid,16,so satisfying,,episodic,,2.6,,-5.0,
butch_cassidy_and_the_sundance_kid,17,,great,cool|charming|anachronistic|mythic,,,5.0,1.0666666666666667,
butch_cassidy_and_the_sundance_kid,18,,,,,,,,
butch_cassidy_and_the_sundance_kid,19,,,,,,,,
butch_cassidy_and_the_sundance_kid,20,,,iconic|classic|singular,,,,1.0,
butch_cassidy_and_the_sundance_kid,21,,Note-perfect,timely|always re-watchable,most likeable,,,1.0,
butch_cassidy_and_the_sundance_kid,22,,,charismatic|fun|ultimately poignant,,,,3.5,
butch_cassidy_and_the_sundance_kid,23,,,most likable,,,,,
butch_cassidy_and_the_sundance_kid,24,,,witty,,,,4.0,
butch_cassidy_and_the_sundance_kid,25,,,,overrated,,,,-2.0
butch_cassidy_and_the_sundance_kid,26,,,memorable|swift,,,,4.5,
butch_cassidy_and_the_sundance_kid,27,,,too cute,,,,7.0,
butch_cassidy_and_the_sundance_kid,28,,,deservedly,most popular,,,-3.2,
butch_cassidy_and_the_sundance_kid,29,,charming|roguish|best,classic|whimsical|superbly,,,4.5,3.0,
butch_cassidy_and_the_sundance_kid,30,,,not surpassed,,,,1.6,
butch_cassidy_and_the_sundance_kid,31,,,sharply|cute|fun,,,,4.0,
butch_cassidy_and_the_sundance_kid,32,,,Funny|sad|classic,,,,0.0,
butch_cassidy_and_the_sundance_kid,33,,,fun|great,,,,4.0,
butch_cassidy_and_the_sundance_kid,34,,,very funny|strictly contemporary|exuberant,,,,3.8333333333333335,
butch_cassidy_and_the_sundance_kid,35,,,classic,expert,,,1.0,4.0
butch_cassidy_and_the_sundance_kid,36,,,forced|derivative,,,,-5.5,
butch_cassidy_and_the_sundance_kid,37,,,great,,,,5.0,
butch_cassidy_and_the_sundance_kid,38,,,Stylish,unworthy,,,4.0,-7.199999999999999
butch_cassidy_and_the_sundance_kid,39,,,not well,,,,-2.4000000000000004,
butch_cassidy_and_the_sundance_kid,40,,wisecracking|best,well|right,,,4.0,0.0,
butch_cassidy_and_the_sundance_kid,41,gentle,,raw,,3.0,,,
butch_cassidy_and_the_sundance_kid,42,,charismatic|good-looking|smart|funny,ultimate,,,3.6666666666666665,2.0,
butch_cassidy_and_the_sundance_kid,43,,handsome|humorous,likeably entertaining|charming|amusing,,,4.5,5.0,
cape_fear,0,,powerhouse,sturdy|frightening,,,,-1.5,
cape_fear,1,,weak|unconvincing,not realistic|unnecessary|distasteful,,,-4.5,-3.2,
cape_fear,2,,,right|nerve-wracking|infuriating|horrifying|precise,,,,-2.0,
cape_fear,3,,absolutely spellbinding|vile,,,,0.7999999999999998,,
cape_fear,4,,,abhorrent|slick|well-crafted,,,,4.0,
cape_fear,5,,,unpleasant|suspenseful,,,,-3.9,
cape_fear,6,,,tense|better,,,,1.0,
cape_fear,7,frightening,,cold-blooded|calculated|sadistic|shivering,,-4.0,,-3.5,
cape_fear,8,,,terrifying,,,,-5.0,
cape_fear,9,,,superior,,,,5.0,
cape_fear,10,,,classic,,,,1.0,
cape_fear,11,,,best|twisted|brilliantly|apocalyptic,,,,-0.7999999999999998,
carrie,0,dreamy,,lush|romantic|totally lost|terribly lost,,1.0,,4.0,
carrie,1,,,rare|vastly superior|easily best,sorry,,,6.25,-4.0
carrie,2,,,awful,,,,-4.8,
carrie,3,,,ingrained,,,,-3.2,
carrie,4,,,trashy|mitigated|angry|put-upon,,,,-2.6,
carrie,5,,,prolonged|almost pornographic,,,,-4.5,
carrie,6,deceived,,punishing|inconceivable|safe,,-6.0,,-1.8666666666666665,
carrie,7,,,spectacularly effective,,,,7.2,
carrie,8,great,,,,5.0,,,
carrie,9,,,disturbing|unsettling|incredibly brutal|satisfying,,,,-4.0,
carrie,10,,,weird,,,,-3.0,
carrie,11,,,insidiously brilliant|tenderest|most affecting,,,,3.0,
carrie,12,,right,well measured,,,-3.0,,
carrie,13,shrewdly,wonderful,camp,,,5.0,-2.0,
carrie,14,,,haunting,,,,-6.0,
carrie,15,,breakout,,,,-5.0,,
carrie,16,,,trapped,,,,-4.0,
carrie,17,,,vengeful|endless,,,,-0.5,
carrie,18,,,ultimate|operatic|uncommon|blood-curdling,,,,0.6,
carrie,19,mastering,,teasing,,4.0,,-5.0,
carrie,20,,,,,,,,
carrie,21,,,pervy|ominous,,,,-6.0,
carrie,22,,,cautionary|unusual,,,,0.30000000000000004,
carrie,23,,,terrifying|awe inspiring,,,,-5.0,
carrie,24,,,voluptuously,,,,-6.0,
carrie,25,,,bestseller|tense|lyrical,,,,0.5,
carrie,26,,,most heart-breaking|cringe-worthy|apocalyptic,,,,-7.199999999999999,
carrie,27,,,classic,,,,1.0,
carrie,28,,,disturbing|classic,,,,-1.2999999999999998,
carrie,29,,,most overrated|disappointing,,,,-4.8,
carrie,30,,,high|enormously enjoyable,,,,1.0,
carrie,31,,,modest|effective|cruel,,,,0.6666666666666666,
carrie,32,,,best,,,,4.0,
carrie,33,,,,,,,,
carrie,34,,,,high|classic|very simple,,,,2.6666666666666665
carrie,35,,,interesting,,,,-2.4000000000000004,
carrie,36,,,prescient,,,,-6.0,
carrie,37,completely mature,,,,6.4,,,
carrie,38,,exquisite,trashy|lyrical|nasty|most terrifying,,,4.0,-4.0,
carrie,39,,,fierce|unfashionable|sick,,,,-4.0,
carrie,40,,bravura,fanatic|creepiest,,,3.0,-5.0,
carrie,41,,,funny|puzzling|overwrought|irritating|inappropriately touching,,,,-1.45,
carrie,42,jaw-dropping|pale,,nearly perfect,,-2.0,,3.2,
carrie,43,fast,,,,5.0,,,
carrie,44,,,absolutely spellbinding|so good|observant,,,,5.5,
carrie,45,,,pure|squeamish,,,,0.5,
carrie,46,masterpiece,,pure|Great,unsung,5.0,,4.5,-6.0
carrie,47,,,classic|creep|dark|rabid,,,,-3.5,
carrie,48,non-stop,,,,,,,
carrie,49,briskly|effectively,,simple,,4.0,,4.0,
carrie,50,,superb,suspenseful|scary|humorously cunning|excellent|good|thought-provoking,,,4.0,1.3333333333333333,
carrie,51,,,classic|constantly shocking|so well,,,,2.45,
carrie,52,manipulative,,perfectly,,,,4.0,
carrie,53,,,all the more eloquent|intricate,,,,-6.0,
carrie,54,,,gruesome|compelling,,,,-1.0,
carrie,55,,,little|bad|cheap,,,,0.0,
carrie,56,,,real,high time,,,4.0,
carrie,57,,,gripping|rousing|dark,,,,-5.666666666666667,
casablanca,0,,,best,,,,4.0,
casablanca,1,,charming,greatest,,,5.0,5.0,
casablanca,2,,undeniable,classic|great,,,-0.8,3.0,
casablanca,3,,,,most jaded,,,,
casablanca,4,,,extraordinary,,,,4.0,
casablanca,5,,,well|high|great|best,,,,3.25,
casablanca,6,,starry,lovely,,,,,
casablanca,7,,,special|appealingly|schlocky|never pressed|melodramatic,,,,0.5200000000000001,
casablanca,8,,great,incredibly sophisticated,,,5.0,7.2,
casablanca,9,,,somewhat fantastical,,,,3.2,
casablanca,10,,,ineffectual,,,,-6.0,
casablanca,11,,,complicated|clear|tortuous|desperately-desired|admirably,,,,1.3333333333333333,
casablanca,12,,,so topical,,,,5.2,
casablanca,13,,effortlessly|extraordinary,perfect|endlessly quotable|phenomenal,,,2.5,4.0,
casablanca,14,,best,,,,4.0,,
casablanca,15,,,classic|cheesy|true,,,,2.3333333333333335,
casablanca,16,,,seriously|decisively|flawed|imperfect|serious,,,,-1.92,
casablanca,17,,classic,,,,1.0,,
casablanca,18,smartly,excitingly|finest,crammed,,4.0,,-3.0,
casablanca,19,,,,,,,,
casablanca,20,incisive,fine,gems,generous,-3.2,3.0,4.0,4.0
casablanca,21,,grand,,,,4.0,,
casablanca,22,,,good|good,slightly overrated,,,3.0,-1.4
casablanca,23,,ace-high,great,,,,5.0,
casablanca,24,,,not best|good,,,,-0.10000000000000009,
casablanca,25,,,,,,,,
casablanca,26,,,exotic|constantly interesting,,,,4.0,
casablanca,27,,good,brisk|well made,,,3.0,4.0,
casablanca,28,,,fine|worst|not obvious,rather serious,,,0.6666666666666666,2.4
casablanca,29,,,fine,,,,3.0,
casablanca,30,,,exciting|first-class,,,,,
casablanca,31,capable,lesser,absorbing|slow-moving,,3.0,-2.0,-0.8,
casablanca,32,,,reasonable,,,,1.0,
casablanca,33,,,fast-moving|dramatic,,,,4.0,
casablanca,34,,,careful,,,,3.0,
casablanca,35,,exceptional,,,,4.0,,
casablanca,36,,,busy|bright|perfunctory|dim,,,,-0.5,
casablanca,37,,,exciting|solid|skilful|fair|exotic,,,,3.6666666666666665,
casablanca,38,,,brilliant|moving,,,,5.0,
casablanca,39,,grand|poignantly|dramatically beautiful|quietly convincing|notable,,,,1.7,,
casablanca,40,,,excellent|melodramatic|topical,,,,4.0,
casablanca,41,,,romantic|striking|packed,,,,4.5,
casablanca,42,,,exciting|suspense-laden|irresistible,,,,-2.4000000000000004,
casablanca,43,,,Timely|excellent,,,,2.5,
casablanca,44,,,,high time,,,,
casablanca,45,,,so iconic|so memorable|so enjoyable,most popular,,,5.2,
casablanca,46,,,not wasted|not overdone|not overlong|absolutely unforgettable,,,,3.025,
casablanca,47,,,effortlessly suave,,,,,
casablanca,48,,pure magic,most romantic,,,,,
casablanca,49,,,fine|better,,,,4.0,
casablanca,50,,so capably,so well|balanced,,,3.9000000000000004,3.95,
casablanca,51,,,interested,,,,-2.4000000000000004,
casablanca,52,highly disciplined,,breakneck|superb,,1.4,,4.5,
casablanca,53,,,most exciting|mature|intelligently conceived|honest,,,,3.0,
casablanca,54,,fine,high|most thrilling,,,3.0,1.0,
casablanca,55,,,best,,,,4.0,
casablanca,56,,,indisputable,,,,-1.6,
casablanca,57,,quite brilliantly|sensitive,less|no more than adequate|excellent,,,4.5,1.0,
casablanca,58,,,right,,,,-3.0,
casablanca,59,,bulging,lively|breathless,,,-2.0,3.0,
casablanca,60,taut,superb,excellent|actionful,strong|top,-5.0,4.0,4.0,4.5
casablanca,61,,,bracing,,,,-5.0,
casablanca,62,,resolute,uncertain|exquisite,,,4.0,0.20000000000000018,
casablanca,63,inspired,accomplished,,,-2.4000000000000004,,,
casablanca,64,,most magnetic,classic|hauntingly memorable,,,,1.0,
casablanca,65,,,undiminished,,,,-3.2,
casablanca,66,,,,,,,,
casablanca,67,,,entertaining|colorful,,,,2.5,
casablanca,68,,very finest,rich|detailed|indecent|sparklingly quotable,,,,0.3999999999999999,
casablanca,69,,,,,,,,
casablanca,70,,,timeless|gripping,,,,-1.0,
casablanca,71,,,sexual|dramatic,,,,4.0,
casablanca,72,,,most sociable|most companionable|endless,,,,5.0,
casablanca,73,,,guilty,,,,-4.0,
casablanca,74,,,charming,,,,5.0,
casablanca,75,,,undying|memorable,,,,0.3999999999999999,
casablanca,76,,,button-pushing|unabashed,hardened,,,-1.6,
casablanca,77,,,classic,,,,1.0,
casablanca,78,,,greatest,,,,5.0,
casablanca,79,,,lovely|urgent,,,,-4.0,
casablanca,80,,,best,,,,4.0,
casablanca,81,,,peculiar|unnoticed,,,,-0.5,
casablanca,82,,,happy|better,,,,4.0,
casablanca,83,,at ease|bitter|cynical|superb|fine,,,,0.0,,
casablanca,84,,,most timeless,,,,,
casablanca,85,,heartbreaking,memorable,,,-4.0,4.0,
casablanca,86,,,irresistible|big-hearted,,,,-2.4000000000000004,
casablanca,87,,,,rightly|most popular|not the most popular,,,,4.0
casablanca,88,,,,,,,,
casablanca,89,,,rare|quotable|not dead,,,,3.8000000000000003,
casablanca,90,,,true|timeless|classic,,,,2.0,
casablanca,91,,,so fondly,unified,,,3.9000000000000004,-3.2
casablanca,92,,,,,,,,
casablanca,93,,,best,,,,4.0,
casablanca,94,,,complex|propagandist|reluctantly|stumbling,,,,-4.5,
casablanca,95,,,most enjoyable,,,,,
casablanca,96,,,entertaining|timeless|great,,,,4.333333333333333,
casablanca,97,,,brilliant,,,,5.0,
casablanca,98,,,overblown,,,,-2.0,
casablanca,99,,,eternal,,,,,
casablanca,100,,,,favorite,,,,3.0
casablanca,101,,,best,,,,4.0,
casablanca,102,,,,,,,,
casablanca,103,,,tingle|take a leap,,,,-5.0,
casablanca,104,,,classic,,,,1.0,
casablanca,105,,,favorite|more romantic,,,,3.0,
casablanca,106,,,,,,,,
casablanca,107,,,,,,,,
casablanca,108,,,timeless|flat out perfect,,,,4.0,
casablanca,109,,,classic,,,,1.0,
casablanca,110,,,accidental,,,,-4.8,
casablanca,111,,,,,,,,
casablanca,112,,,careful|happy,,,,3.0,
casablanca,113,,,,,,,,
casablanca,114,,,brilliant,self-respecting,,,5.0,
casablanca,115,,,classic,,,,1.0,
casablanca,116,,,greatest,,,,5.0,
casablanca,117,,,darkly humorous|melancholy|semi-vulnerable,,,,-3.0,
casablanca,118,,,heartbreaking|unpredictable,,,,-5.6,
casablanca,119,,,classic|much-loved|top-ten,,,,1.0,
casablanca,120,,,ultimate|good,,,,2.5,
casablanca,121,,,nearly flawless|timeless,must-have,,,2.4,
casablanca,122,flawlessly directed,subtly played,thoroughly entertaining|lovingly evoking,,,2.0999999999999996,6.8,
casablanca,123,,divine,,,,4.0,,
casablanca,124,,,arguably favorite,,,,1.7999999999999998,
casablanca,125,,,warm|hot|cuddly,,,,3.3333333333333335,
casablanca,126,,first-rate,compelling,crisp|clear,,,4.0,4.0
casablanca,127,,,never over-familiar|favorite,,,,2.3,
casablanca,128,,,,,,,,
cat_people,0,,,classic,,,,1.0,
cat_people,1,,,classic,,,,1.0,
cat_people,2,,,Inventive|restrained|stalking|classic|more interesting,,,,-2.8,
cat_people,3,,,never explicitly|flat-out obvious,,,,-3.2,
cat_people,4,,,slow|rich|horrific,,,,-2.0,
cat_people,5,,,haunted,,,,-6.0,
cat_people,6,,,fantastic|eerie,,,,0.0,
cat_people,7,,,weird|calculated,,,,-3.0,
cat_people,8,,creditably,,,,4.0,,
cat_people,9,,,effective|fantastic|very impressive,,,,4.166666666666667,
cat_people,10,tightly,,admirably|originality|scarcely pleasant,appreciative,-5.0,,-1.4,-2.4000000000000004
cat_people,11,,,effectively|first-rate|quite spooky|absorbing,,,,-0.5333333333333333,
cat_people,12,,,,,,,,
cat_people,13,,,precious|valuable,,,,4.0,
cat_people,14,,,,,,,,
cat_people,15,,,rather substantially|justifiably iconic|admittedly captivating,,,,4.8,
cat_people,16,,,slow-moving|depressing|interesting,,,,-4.8,
cat_people,17,,,odd,,,,-3.0,
cat_people,18,,,icy|kinda fun,,,,-1.2999999999999998,
cat_people,19,,,certainly better,,,,6.5,
cat_people,20,,,long|horrifying|terrific,,,,1.0,
cat_people,21,,,frightening,,,,-4.0,
cat_people,22,,potent,rife|subversive|alarming|so creepy|bizarre|strangely poignant|unforgettable,,,4.0,-4.04,
cat_people,23,,,sufficiently thrilling|creative|classically scary,,,,3.95,
cat_people,24,,,,,,,,
cat_people,25,,,odd,comfort|strange|not,,,-3.0,-0.5
cat_people,26,,,sexually astute|psychologically astute,,,,,
cat_people,27,,,masterpiece|cheap,,,,4.5,
cat_people,28,quite ingeniously,,not scariest|truly suspenseful,,4.8,,-0.3500000000000001,
cat_people,29,,,,,,,,
cat_people,30,,,,,,,,
cat_people,31,,,important,,,,-3.2,
cat_people,32,,,,,,,,
cat_people,33,,,finest|timelessly terrifying|absolutely purr-fect,,,,,
cat_people,34,,,startling|psychosexual,,,,-4.5,
cat_people,35,most brilliant,,subtly sexual,,,,2.8,
cat_people,36,great,,,,5.0,,,
cat_people,37,,,scariest,,,,-4.0,
cat_people,38,splendidly,,,,4.0,,,
cat_people,39,,touching,deceptively simple|understated|scary,,,4.0,-2.4,
cat_people,40,,,unpleasant|afraid,,,,-4.8,
cat_people,41,,,sharp|canny,,,,4.0,
cat_people,42,,,weird,,,,-3.0,
cat_people,43,,,Magnificent,,,,5.0,
cat_people,44,,,,,,,,
cat_people,45,,,not frightening|frightening|eerie|mysterious|hard|unseen,,,,-1.4666666666666668,
cat_people,46,,,unreasoning,,,,-2.4,
cat_people,47,,,thinking,,,,-5.0,
cat_people,48,,superbly judged,wondrous,,,-8.5,4.0,
cat_people,49,,,,,,,,
cat_people,50,,more freely,,,,,,
cat_people,51,,,rich|prudish,,,,3.5,
cat_people,52,deft,,standout,,-3.2,,-5.0,
cat_people,53,frightening,,,,-4.0,,,
cat_people,54,,pssma,Pretensioso|artificial,,,,-6.0,
cat_people,55,,,Atmospheric|chilling|classic,,,,-1.5,
cat_people,56,,,Seminal|understated,,,,0.30000000000000004,
cat_people,57,,,High-contrast|frightfest|nervy|well-maintained,,,,-3.0,
cat_people,58,,,creepiest,,,,,
cat_people,59,,,classic|scarier,,,,-1.5,
cat_people,60,,,classic|haunting,,,,-2.5,
cat_people,61,,,scary|intelligently,,,,-3.2,
cat_people,62,,,haunting|subtle|awry|inexplicably nightmarish,,,,-2.6666666666666665,
cat_people,63,,,classic|more subtle,,,,1.0,
cat_people,0,dark|almost demented,,good|evil,,-3.3,,-1.5,
cat_people,1,,,intoxicating|strange|horrific|never dull,,,,-3.05,
cat_people,2,,,wildly colorful|sexy|very modern,,,,4.2,
cat_people,3,,,muddled|ill conceived|coldly cynical|distasteful enough|most graphic|vicious,,,,-3.0,
cat_people,4,,,superb,,,,4.0,
cat_people,5,,,nice|solid,,,,4.0,
cat_people,6,,,unique|engrossing|terrifying|off-beat,,,,-1.4000000000000001,
cat_people,7,,,interesting,not prudish|particularly squeamish,,,-2.4000000000000004,-3.1500000000000004
cat_people,8,,,,,,,,
cat_people,9,most tortured,,decidedly unshackled|most plus fou,,,,6.0,
cat_people,10,aggressively,,haunting|so unpleasant,,-4.8,,-5.6,
cat_people,11,baroque,,splayed,,3.0,,-4.0,
